library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,FFTStatic.rfftMag,270,200,2000,0.872500
flutter_dspc,RfftPlan.execute,270,200,2000,0.525000
flutter_dspc,RfftPlan.executeSpec,270,200,2000,0.583000
flutter_dspc,FFTStatic.fft,270,200,2000,1.107000
flutter_dspc,CfftPlan.fft,270,200,2000,0.676500
fftea,fftea.realFft,270,200,2000,4.104500
flutter_dspc,FFTStatic.rfft,288,200,2000,0.938500
flutter_dspc,FFTStatic.rfftMag,288,200,2000,0.901500
flutter_dspc,RfftPlan.execute,288,200,2000,0.516500
flutter_dspc,RfftPlan.executeSpec,288,200,2000,0.583500
flutter_dspc,FFTStatic.fft,288,200,2000,1.162000
flutter_dspc,CfftPlan.fft,288,200,2000,0.734000
fftea,fftea.realFft,288,200,2000,3.967500
flutter_dspc,FFTStatic.rfft,300,200,2000,0.889500
flutter_dspc,FFTStatic.rfftMag,300,200,2000,0.872500
flutter_dspc,RfftPlan.execute,300,200,2000,0.510000
flutter_dspc,RfftPlan.executeSpec,300,200,2000,0.595500
flutter_dspc,FFTStatic.fft,300,200,2000,1.109000
flutter_dspc,CfftPlan.fft,300,200,2000,0.730500
fftea,fftea.realFft,300,200,2000,4.116500
flutter_dspc,FFTStatic.rfft,320,200,2000,0.884000
flutter_dspc,FFTStatic.rfftMag,320,200,2000,0.877000
flutter_dspc,RfftPlan.execute,320,200,2000,0.498000
flutter_dspc,RfftPlan.executeSpec,320,200,2000,0.551000
flutter_dspc,FFTStatic.fft,320,200,2000,1.086500
flutter_dspc,CfftPlan.fft,320,200,2000,0.729000
fftea,fftea.realFft,320,200,2000,3.851500
flutter_dspc,FFTStatic.rfft,324,200,2000,1.008500
flutter_dspc,FFTStatic.rfftMag,324,200,2000,1.030000
flutter_dspc,RfftPlan.execute,324,200,2000,0.600000
flutter_dspc,RfftPlan.executeSpec,324,200,2000,0.661000
flutter_dspc,FFTStatic.fft,324,200,2000,1.215500
flutter_dspc,CfftPlan.fft,324,200,2000,0.937000
fftea,fftea.realFft,324,200,2000,4.765500
flutter_dspc,FFTStatic.rfft,360,200,2000,1.038500
flutter_dspc,FFTStatic.rfftMag,360,200,2000,1.002000
flutter_dspc,RfftPlan.execute,360,200,2000,0.676500
flutter_dspc,RfftPlan.executeSpec,360,200,2000,0.687000
flutter_dspc,FFTStatic.fft,360,200,2000,1.300000
flutter_dspc,CfftPlan.fft,360,200,2000,0.890500
fftea,fftea.realFft,360,200,2000,5.287000
flutter_dspc,FFTStatic.rfft,375,200,2000,1.172000
flutter_dspc,FFTStatic.rfftMag,375,200,2000,1.175500
flutter_dspc,RfftPlan.execute,375,200,2000,0.639500
flutter_dspc,RfftPlan.executeSpec,375,200,2000,0.694500
flutter_dspc,FFTStatic.fft,375,200,2000,1.449000
flutter_dspc,CfftPlan.fft,375,200,2000,0.922500
fftea,fftea.realFft,375,200,2000,5.579000
flutter_dspc,FFTStatic.rfft,384,200,2000,1.048000
flutter_dspc,FFTStatic.rfftMag,384,200,2000,1.052500
flutter_dspc,RfftPlan.execute,384,200,2000,0.716500
flutter_dspc,RfftPlan.executeSpec,384,200,2000,0.713500
flutter_dspc,FFTStatic.fft,384,200,2000,1.366500
flutter_dspc,CfftPlan.fft,384,200,2000,0.985500
fftea,fftea.realFft,384,200,2000,4.995000
flutter_dspc,FFTStatic.rfft,400,200,2000,1.053500
flutter_dspc,FFTStatic.rfftMag,400,200,2000,1.052000
flutter_dspc,RfftPlan.execute,400,200,2000,0.656000
flutter_dspc,RfftPlan.executeSpec,400,200,2000,0.751500
flutter_dspc,FFTStatic.fft,400,200,2000,1.357500
flutter_dspc,CfftPlan.fft,400,200,2000,0.945500
fftea,fftea.realFft,400,200,2000,5.306000
flutter_dspc,FFTStatic.rfft,405,200,2000,1.440000
flutter_dspc,FFTStatic.rfftMag,405,200,2000,1.378500
flutter_dspc,RfftPlan.execute,405,200,2000,0.767500
flutter_dspc,RfftPlan.executeSpec,405,200,2000,0.763000
flutter_dspc,FFTStatic.fft,405,200,2000,1.622000
flutter_dspc,CfftPlan.fft,405,200,2000,1.021500
fftea,fftea.realFft,405,200,2000,6.548500
flutter_dspc,FFTStatic.rfft,432,200,2000,1.191500
flutter_dspc,FFTStatic.rfftMag,432,200,2000,1.178000
flutter_dspc,RfftPlan.execute,432,200,2000,0.790500
flutter_dspc,RfftPlan.executeSpec,432,200,2000,0.831500
flutter_dspc,FFTStatic.fft,432,200,2000,1.591000
flutter_dspc,CfftPlan.fft,432,200,2000,1.101500
fftea,fftea.realFft,432,200,2000,6.164500
flutter_dspc,FFTStatic.rfft,450,200,2000,1.282000
flutter_dspc,FFTStatic.rfftMag,450,200,2000,1.243000
flutter_dspc,RfftPlan.execute,450,200,2000,0.833500
flutter_dspc,RfftPlan.executeSpec,450,200,2000,0.882500
flutter_dspc,FFTStatic.fft,450,200,2000,1.571000
flutter_dspc,CfftPlan.fft,450,200,2000,1.171000
fftea,fftea.realFft,450,200,2000,6.999000
flutter_dspc,FFTStatic.rfft,480,200,2000,1.288500
flutter_dspc,FFTStatic.rfftMag,480,200,2000,1.299500
