library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,FFTStatic.rfft,324,200,2000,3.163500
flutter_dspc,FFTStatic.rfftMag,324,200,2000,3.052500
flutter_dspc,RfftPlan.execute,324,200,2000,0.932000
flutter_dspc,RfftPlan.executeSpec,324,200,2000,0.951500
flutter_dspc,FFTStatic.fft,324,200,2000,4.328500
flutter_dspc,CfftPlan.fft,324,200,2000,1.820500
fftea,fftea.realFft,324,200,2000,4.839500
flutter_dspc,FFTStatic.rfft,360,200,2000,3.275000
flutter_dspc,FFTStatic.rfftMag,360,200,2000,3.091000
flutter_dspc,RfftPlan.execute,360,200,2000,0.817000
flutter_dspc,RfftPlan.executeSpec,360,200,2000,0.827000
flutter_dspc,FFTStatic.fft,360,200,2000,4.682500
flutter_dspc,CfftPlan.fft,360,200,2000,1.627500
fftea,fftea.realFft,360,200,2000,5.346000
flutter_dspc,FFTStatic.rfft,384,200,2000,3.534000
flutter_dspc,FFTStatic.rfftMag,384,200,2000,3.426500
flutter_dspc,RfftPlan.execute,384,200,2000,0.940000
flutter_dspc,RfftPlan.executeSpec,384,200,2000,0.902000
flutter_dspc,FFTStatic.fft,384,200,2000,5.092500
flutter_dspc,CfftPlan.fft,384,200,2000,2.028500
fftea,fftea.realFft,384,200,2000,5.067500
flutter_dspc,FFTStatic.rfft,400,200,2000,3.468500
flutter_dspc,FFTStatic.rfftMag,400,200,2000,3.350000
flutter_dspc,RfftPlan.execute,400,200,2000,0.871000
flutter_dspc,RfftPlan.executeSpec,400,200,2000,0.861000
flutter_dspc,FFTStatic.fft,400,200,2000,4.634500
flutter_dspc,CfftPlan.fft,400,200,2000,1.570500
fftea,fftea.realFft,400,200,2000,5.322500
flutter_dspc,FFTStatic.rfft,432,200,2000,4.368500
flutter_dspc,FFTStatic.rfftMag,432,200,2000,3.977000
flutter_dspc,RfftPlan.execute,432,200,2000,1.285000
flutter_dspc,RfftPlan.executeSpec,432,200,2000,1.280500
flutter_dspc,FFTStatic.fft,432,200,2000,5.792500
flutter_dspc,CfftPlan.fft,432,200,2000,2.409000
fftea,fftea.realFft,432,200,2000,6.258000
flutter_dspc,FFTStatic.rfft,450,200,2000,3.796500
flutter_dspc,FFTStatic.rfftMag,450,200,2000,3.806500
flutter_dspc,RfftPlan.execute,450,200,2000,1.062500
flutter_dspc,RfftPlan.executeSpec,450,200,2000,1.002000
flutter_dspc,FFTStatic.fft,450,200,2000,5.356500
flutter_dspc,CfftPlan.fft,450,200,2000,1.911000
fftea,fftea.realFft,450,200,2000,7.124000
flutter_dspc,FFTStatic.rfft,480,200,2000,4.023500
flutter_dspc,FFTStatic.rfftMag,480,200,2000,3.975500
flutter_dspc,RfftPlan.execute,480,200,2000,1.066500
flutter_dspc,RfftPlan.executeSpec,480,200,2000,1.062500
flutter_dspc,FFTStatic.fft,480,200,2000,5.742500
flutter_dspc,CfftPlan.fft,480,200,2000,2.139000
fftea,fftea.realFft,480,200,2000,6.792500
flutter_dspc,FFTStatic.rfft,486,200,2000,4.554000
flutter_dspc,FFTStatic.rfftMag,486,200,2000,4.280500
flutter_dspc,RfftPlan.execute,486,200,2000,1.497000
flutter_dspc,RfftPlan.executeSpec,486,200,2000,1.491000
flutter_dspc,FFTStatic.fft,486,200,2000,6.657500
flutter_dspc,CfftPlan.fft,486,200,2000,2.774000
fftea,fftea.realFft,486,200,2000,8.573500
flutter_dspc,FFTStatic.rfft,500,200,2000,4.150500
flutter_dspc,FFTStatic.rfftMag,500,200,2000,4.151500
flutter_dspc,RfftPlan.execute,500,200,2000,1.103500
flutter_dspc,RfftPlan.executeSpec,500,200,2000,1.089000
flutter_dspc,FFTStatic.fft,500,200,2000,5.857500
flutter_dspc,CfftPlan.fft,500,200,2000,2.040000
fftea,fftea.realFft,500,200,2000,7.174000
flutter_dspc,FFTStatic.rfft,512,200,2000,4.232500
flutter_dspc,FFTStatic.rfftMag,512,200,2000,4.314500
flutter_dspc,RfftPlan.execute,512,200,2000,1.231000
flutter_dspc,RfftPlan.executeSpec,512,200,2000,1.090500
flutter_dspc,FFTStatic.fft,512,200,2000,6.736000
flutter_dspc,CfftPlan.fft,512,200,2000,2.731500
fftea,fftea.realFft,512,200,2000,5.045500
flutter_dspc,FFTStatic.rfft,540,200,2000,4.628500
flutter_dspc,FFTStatic.rfftMag,540,200,2000,4.584500
flutter_dspc,RfftPlan.execute,540,200,2000,1.344000
flutter_dspc,RfftPlan.executeSpec,540,200,2000,1.356500
flutter_dspc,FFTStatic.fft,540,200,2000,6.620500
flutter_dspc,CfftPlan.fft,540,200,2000,2.541500
fftea,fftea.realFft,540,200,2000,8.454500
flutter_dspc,FFTStatic.rfft,576,200,2000,5.294500
flutter_dspc,FFTStatic.rfftMag,576,200,2000,5.098500
flutter_dspc,RfftPlan.execute,576,200,2000,1.728000
flutter_dspc,RfftPlan.executeSpec,576,200,2000,1.711500
flutter_dspc,FFTStatic.fft,576,200,2000,7.257500
flutter_dspc,CfftPlan.fft,576,200,2000,3.098500
fftea,fftea.realFft,576,200,2000,8.144000
flutter_dspc,FFTStatic.rfft,600,200,2000,5.066000
flutter_dspc,FFTStatic.rfftMag,600,200,2000,4.957000
flutter_dspc,RfftPlan.execute,600,200,2000,1.312000
flutter_dspc,RfftPlan.executeSpec,600,200,2000,1.335500
flutter_dspc,FFTStatic.fft,600,200,2000,7.064500
flutter_dspc,CfftPlan.fft,600,200,2000,2.571500
fftea,fftea.realFft,600,200,2000,9.230000
flutter_dspc,FFTStatic.rfft,640,200,2000,5.137000
flutter_dspc,FFTStatic.rfftMag,640,200,2000,5.085500
flutter_dspc,RfftPlan.execute,640,200,2000,1.380000
flutter_dspc,RfftPlan.executeSpec,640,200,2000,1.281500
flutter_dspc,FFTStatic.fft,640,200,2000,7.487500
flutter_dspc,CfftPlan.fft,640,200,2000,2.833000
fftea,fftea.realFft,640,200,2000,8.705500
flutter_dspc,FFTStatic.rfft,648,200,2000,5.884000
flutter_dspc,FFTStatic.rfftMag,648,200,2000,5.816500
flutter_dspc,RfftPlan.execute,648,200,2000,1.965500
flutter_dspc,RfftPlan.executeSpec,648,200,2000,1.963000
flutter_dspc,FFTStatic.fft,648,200,2000,8.758500
flutter_dspc,CfftPlan.fft,648,200,2000,3.715500
fftea,fftea.realFft,648,200,2000,10.953000
flutter_dspc,FFTStatic.rfft,720,200,2000,6.061500
flutter_dspc,FFTStatic.rfftMag,720,200,2000,5.866500
flutter_dspc,RfftPlan.execute,720,200,2000,1.820500
flutter_dspc,RfftPlan.executeSpec,720,200,2000,1.790000
flutter_dspc,FFTStatic.fft,720,200,2000,8.857000
flutter_dspc,CfftPlan.fft,720,200,2000,3.310500
fftea,fftea.realFft,720,200,2000,11.479000
flutter_dspc,FFTStatic.rfft,750,200,2000,6.207500
flutter_dspc,FFTStatic.rfftMag,750,200,2000,6.093000
flutter_dspc,RfftPlan.execute,750,200,2000,1.719500
flutter_dspc,RfftPlan.executeSpec,750,200,2000,1.667000
flutter_dspc,FFTStatic.fft,750,200,2000,8.721500
flutter_dspc,CfftPlan.fft,750,200,2000,3.222500
fftea,fftea.realFft,750,200,2000,12.568000
flutter_dspc,FFTStatic.rfft,768,200,2000,6.757500
flutter_dspc,FFTStatic.rfftMag,768,200,2000,6.689500
flutter_dspc,RfftPlan.execute,768,200,2000,2.226000
flutter_dspc,RfftPlan.executeSpec,768,200,2000,2.209500
flutter_dspc,FFTStatic.fft,768,200,2000,9.406000
flutter_dspc,CfftPlan.fft,768,200,2000,3.720500
fftea,fftea.realFft,768,200,2000,10.305000
flutter_dspc,FFTStatic.rfft,800,200,2000,6.431500
flutter_dspc,FFTStatic.rfftMag,800,200,2000,6.399000
flutter_dspc,RfftPlan.execute,800,200,2000,1.761500
flutter_dspc,RfftPlan.executeSpec,800,200,2000,1.728000
flutter_dspc,FFTStatic.fft,800,200,2000,9.202000
flutter_dspc,CfftPlan.fft,800,200,2000,3.368500
fftea,fftea.realFft,800,200,2000,12.071500
flutter_dspc,FFTStatic.rfft,810,200,2000,7.154000
flutter_dspc,FFTStatic.rfftMag,810,200,2000,7.035500
flutter_dspc,RfftPlan.execute,810,200,2000,2.103000
flutter_dspc,RfftPlan.executeSpec,810,200,2000,2.084500
flutter_dspc,FFTStatic.fft,810,200,2000,9.989500
flutter_dspc,CfftPlan.fft,810,200,2000,3.919000
fftea,fftea.realFft,810,200,2000,14.633000
flutter_dspc,FFTStatic.rfft,864,200,2000,7.752000
flutter_dspc,FFTStatic.rfftMag,864,200,2000,7.646500
flutter_dspc,RfftPlan.execute,864,200,2000,2.572500
flutter_dspc,RfftPlan.executeSpec,864,200,2000,2.473500
flutter_dspc,FFTStatic.fft,864,200,2000,11.417000
flutter_dspc,CfftPlan.fft,864,200,2000,4.901500
fftea,fftea.realFft,864,200,2000,14.558000
flutter_dspc,FFTStatic.rfft,900,200,2000,7.387000
flutter_dspc,FFTStatic.rfftMag,900,200,2000,7.367000
flutter_dspc,RfftPlan.execute,900,200,2000,2.099500
flutter_dspc,RfftPlan.executeSpec,900,200,2000,2.097500
flutter_dspc,FFTStatic.fft,900,200,2000,10.541500
flutter_dspc,CfftPlan.fft,900,200,2000,4.040500
fftea,fftea.realFft,900,200,2000,14.723500
flutter_dspc,FFTStatic.rfft,960,200,2000,8.003500
flutter_dspc,FFTStatic.rfftMag,960,200,2000,7.806500
flutter_dspc,RfftPlan.execute,960,200,2000,2.333000
flutter_dspc,RfftPlan.executeSpec,960,200,2000,2.318000
flutter_dspc,FFTStatic.fft,960,200,2000,11.877500
flutter_dspc,CfftPlan.fft,960,200,2000,4.499000
fftea,fftea.realFft,960,200,2000,14.791500
flutter_dspc,FFTStatic.rfft,972,200,2000,8.748500
flutter_dspc,FFTStatic.rfftMag,972,200,2000,8.620500
flutter_dspc,RfftPlan.execute,972,200,2000,3.058500
flutter_dspc,RfftPlan.executeSpec,972,200,2000,3.006000
flutter_dspc,FFTStatic.fft,972,200,2000,12.911000
flutter_dspc,CfftPlan.fft,972,200,2000,5.916000
fftea,fftea.realFft,972,200,2000,17.199500
flutter_dspc,FFTStatic.rfft,1000,200,2000,8.070500
flutter_dspc,FFTStatic.rfftMag,1000,200,2000,8.048500
flutter_dspc,RfftPlan.execute,1000,200,2000,2.198000
flutter_dspc,RfftPlan.executeSpec,1000,200,2000,2.189500
flutter_dspc,FFTStatic.fft,1000,200,2000,11.731500
flutter_dspc,CfftPlan.fft,1000,200,2000,4.381500
fftea,fftea.realFft,1000,200,2000,16.211000
flutter_dspc,FFTStatic.rfft,1024,200,2000,9.041000
flutter_dspc,FFTStatic.rfftMag,1024,200,2000,8.830000
flutter_dspc,RfftPlan.execute,1024,200,2000,2.989000
flutter_dspc,RfftPlan.executeSpec,1024,200,2000,2.835500
flutter_dspc,FFTStatic.fft,1024,200,2000,11.811500
flutter_dspc,CfftPlan.fft,1024,200,2000,4.350000
fftea,fftea.realFft,1024,200,2000,10.993500
flutter_dspc,FFTStatic.rfft,1080,200,1000,9.001000
flutter_dspc,FFTStatic.rfftMag,1080,200,1000,8.843000
flutter_dspc,RfftPlan.execute,1080,200,1000,2.726000
flutter_dspc,RfftPlan.executeSpec,1080,200,1000,2.718000
flutter_dspc,FFTStatic.fft,1080,200,1000,13.200000
